id,name,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,user
6JEBbNP8pvlMw5L3M0a5zd,MVMA,0.0713,2020,0.292,0.586,236400,0.543,0,1.06e-05,6,0.132,-7.656,1,56,0.0338,100.069,user_29
4Vguuo2E1onl5knqW1X3fH,Restare (feat. Lazza),0.316,2023,0.344,0.679,226640,0.589,1,0.0,11,0.174,-6.128,0,65,0.091,104.773,user_29
77F0NNChJGfDBp3fTCWaDc,DISPOVERY CHANNEL (feat. Nitro),0.531,2018,0.127,0.852,204400,0.816,1,3.24e-05,11,0.245,-7.276,0,45,0.23,140.061,user_29
0D3QZNAMH2d5MFkVlebo6h,Non lo Sai,0.162,2022,0.106,0.585,228342,0.678,0,0.0,0,0.139,-6.851,0,70,0.0888,127.959,user_29
3mrtP5imQ3Mv3OQ0byI4ix,TOXIC - trainspotting,0.545,2023,0.0936,0.858,180000,0.714,0,3.28e-05,2,0.145,-6.467,1,49,0.0728,113.99,user_29
7ie4FrP174mREuo5uhlzmP,FQCMP (feat. Salmo) - prod. Low Kidd,0.733,2019,0.1,0.707,181000,0.641,1,0.0,4,0.299,-7.065,0,44,0.351,82.039,user_29
7jVQ6DP7Q6S2wKWqJmcTZL,Dimmi Che C'è (feat. Tedua),0.477,2022,0.224,0.678,182079,0.733,0,0.0,8,0.134,-3.568,1,68,0.0581,79.963,user_29
18w0YQHTUjjIEiJyNno1W6,Instagram,0.451,2016,0.442,0.753,134727,0.727,0,0.0,7,0.108,-5.215,0,40,0.359,109.929,user_29
2UxtqVffYR6dF7uotB001G,Revolver Freestyle,0.535,2017,0.522,0.588,292080,0.766,0,0.0,7,0.106,-5.239,0,48,0.136,139.623,user_29
6n0KrT6OeOziOHAziguzgn,MEZZO SPORT (64 Bars),0.607,2021,0.114,0.618,132429,0.693,1,0.0,8,0.178,-5.921,1,59,0.228,140.443,user_29
35tcdhST5fj8WlVleES9Dy,Senz E Me,0.262,2019,0.28,0.621,145040,0.529,1,0.0,0,0.121,-8.456,0,65,0.346,94.782,user_29
6wN8Rd5xMEjUqZp0Qy0c6y,Mercurio,0.223,2013,0.674,0.704,223360,0.537,0,0.0,9,0.0984,-5.752,0,43,0.149,131.979,user_29
0muEgLSADRCBEIBzoivkqS,Bro (feat. Tedua),0.441,2018,0.531,0.879,191000,0.722,0,0.00133,1,0.218,-5.441,1,42,0.22,131.034,user_29
3GVbkUcfSmyjNsPEYuj2xF,GOKU - prod. Sick Luke,0.479,2019,0.0475,0.818,87323,0.585,1,9.11e-05,2,0.1,-6.509,1,49,0.24,134.062,user_29
73vDLslbbGUsK4MvX99pWQ,"Marciapiede (con Tony Effe, Ernia & Rkomi)",0.32,2022,0.264,0.48,156828,0.569,1,0.0,2,0.317,-7.514,0,44,0.187,87.115,user_29
4NIMoYF9u3mOjfd6dDaog2,Grazie Prego Scusa,0.309,2021,0.491,0.637,198000,0.629,1,0.0,5,0.153,-7.504,0,42,0.0919,139.898,user_29
1ZtubpenKBRE4ACrynt0MA,RICCHEZZA,0.122,2023,0.394,0.644,184000,0.766,1,0.0,8,0.1,-5.032,1,56,0.305,59.178,user_29
6hPy7yjLR9zaHiTLzjC8Ag,Luce,0.156,2016,0.154,0.562,161320,0.72,0,0.0,2,0.121,-5.431,1,37,0.0459,104.993,user_29
0hv42i6P5VoF76Zihsrsst,Il Mondo Chico (feat. Lazza),0.465,2019,0.0981,0.768,153134,0.795,0,3.05e-05,11,0.127,-5.529,1,40,0.142,131.848,user_29
4qNHjcpoYbeAaLEeS0gMIV,skit FREESTYLE - prod. Strage,0.537,2019,0.351,0.401,131327,0.891,1,0.0,7,0.0993,-7.352,1,37,0.285,173.128,user_29
4RrQWA8KUgb1CfcYOVB2Zz,BRNBQ,0.444,2016,0.0383,0.409,224120,0.777,0,0.0,0,0.109,-6.117,0,65,0.0969,114.992,user_29
22hwy86Bxy2wnhCrvmanN3,Circonvalley,0.399,2017,0.0662,0.727,150627,0.623,0,0.0,9,0.111,-6.864,1,53,0.072,129.87,user_29
70TPpmAKLK49gcs58JqqWy,Blauer,0.193,2022,0.0392,0.753,175587,0.586,1,0.00137,4,0.311,-5.589,0,57,0.0568,93.039,user_29
2jBrKGGgeiEKEdLhqpc6r8,Casa (feat. Ensi),0.269,2016,0.0118,0.693,213733,0.729,0,0.0,11,0.241,-4.536,0,41,0.146,102.089,user_29
55fSlPF5PyYyYfRIgKNMnm,Vecchia mia (feat. MezzoSangue & En?gma),0.523,2015,0.29,0.476,202875,0.751,1,0.0,2,0.359,-4.379,1,32,0.283,141.554,user_29
4midGjEpVz0mYkIdQMFX3l,CHIAGNE (feat. Lazza & Takagi & Ketra),0.584,2023,0.115,0.716,179864,0.737,0,0.0,6,0.0922,-5.831,0,72,0.0578,131.947,user_29
1cc9BzqfV6aO0EV8c7jGnN,Take 4,0.32,2022,0.187,0.742,170572,0.644,1,0.0,5,0.163,-4.42,0,63,0.197,124.033,user_29
3XWky46pJUGtkApS1ThM8W,Che Stai Dicenn (feat. Paky),0.349,2022,0.0409,0.691,187680,0.734,1,0.0,9,0.163,-5.731,1,43,0.283,124.915,user_29
4X8hvgbVZ8xShUBeqPDwL4,Ti maledirò,0.146,2018,0.449,0.891,179088,0.488,1,2.6e-05,2,0.115,-6.677,1,31,0.248,129.999,user_29
3DWjFSDEQ9IWz1mj449fB7,Get Back,0.566,2020,0.0746,0.798,108160,0.649,1,1.34e-05,9,0.517,-6.546,1,75,0.306,142.006,user_29
1uFsxAPDFXhnZTfWSq7QsK,Jeffrey,0.806,2023,0.133,0.722,121852,0.652,1,0.000738,5,0.199,-6.055,0,61,0.0615,162.021,user_29
0UKSbTiAm0orpQREOXJpI5,3 DI CUORI (feat. Lazza),0.581,2022,0.174,0.465,177600,0.844,1,0.0,5,0.173,-4.355,0,59,0.203,100.122,user_29
1MboxS3hV7Wr8UVO59uRth,Alleluia (feat. Sfera Ebbasta),0.399,2022,0.272,0.744,160052,0.579,0,0.0,8,0.121,-6.698,1,67,0.206,133.105,user_29
0C52SK8m9VLPddzV79A45h,Per tutti quelli che,0.298,2016,0.00127,0.578,146893,0.645,0,0.0,6,0.413,-4.971,0,33,0.0345,120.014,user_29
7jvwORp293fGCP6KfmE8aQ,Orange,0.427,2023,0.126,0.669,200357,0.757,1,0.0,8,0.323,-5.464,1,62,0.103,139.934,user_29
57BGVV6wcyhbn3hsjlqEZB,Element,0.305,2020,0.0301,0.772,135747,0.878,1,2.18e-06,2,0.251,-4.22,1,79,0.324,61.311,user_29
4Dy2glujMyfDykaEQdholA,"Lazza x Fumez The Engineer - Plugged In, Pt. 1",0.471,2021,0.024,0.634,111014,0.5,1,0.0,9,0.176,-9.284,1,36,0.544,116.256,user_29
08AN0HMXNr3DGGDCOWsTAw,Malibu,0.284,2018,0.0753,0.809,211519,0.544,0,0.0,0,0.0836,-7.319,0,62,0.227,125.876,user_29
6rLL6oYxhmjp0TEzmV3llD,Dimenticare (feat. Federica Abbate),0.781,2022,0.265,0.818,167742,0.661,0,0.0,8,0.0459,-5.708,0,49,0.168,93.154,user_29
2ALJr1qNX1OgTPBHUGn98v,Scooteroni - RMX,0.415,2016,0.29,0.747,272280,0.791,0,0.0,7,0.406,-4.324,1,60,0.151,115.034,user_29
7iTTQvztpfrDneVSX9IGBD,Stamm Fort (feat. Sfera Ebbasta),0.643,2019,0.0983,0.78,171375,0.521,0,0.000125,0,0.0967,-5.094,1,64,0.123,160.087,user_29
79s5XnCN4TJKTVMSmOx8Ep,Dior,0.648,2019,0.212,0.548,216387,0.805,1,0.000389,7,0.408,-5.732,1,83,0.351,142.094,user_29
2gGq8fqoGuKpCjuV7p2dd3,Moneylove (feat. Emis Killa),0.366,2023,0.158,0.695,172320,0.689,0,2.17e-05,11,0.0963,-4.941,0,79,0.0443,136.962,user_30
05wb6MEyJeG2z1MVCIXxC8,15 Piani,0.381,2023,0.521,0.743,206897,0.548,1,0.0,7,0.0971,-7.34,0,79,0.071,115.969,user_30
769M2rTiAoL7x2lKDHLjRa,Non Fare Così,0.43,2021,0.384,0.673,192787,0.53,1,0.0,4,0.0594,-9.074,0,66,0.0637,122.074,user_30
2orGI5VXRF4uplYVuvdRyU,Nato Per Questo (feat. Marracash),0.542,2024,0.592,0.655,226733,0.794,1,0.0,1,0.625,-5.325,1,76,0.357,173.94,user_30
4YM3Pxqe3FiapO16Myngww,HERMES,0.415,2023,0.0696,0.797,176000,0.457,0,0.0,8,0.08,-11.257,0,70,0.22,119.948,user_30
7jUJ2RmT4PFHHq4goMWqm3,Chic,0.19,2016,0.269,0.471,212640,0.628,0,0.0,2,0.195,-6.197,0,66,0.187,129.996,user_30
3lptopTJBfU6RtzLC3My85,Nati senza (Outro),0.619,2024,0.268,0.68,250630,0.806,1,0.0,4,0.156,-4.779,0,63,0.0654,90.641,user_30
3Ke7B3EWjPNzMTRQ5hGEhi,Parole Vuote (La Solitudine),0.69,2023,0.648,0.864,251321,0.618,0,0.0,3,0.0813,-6.296,1,67,0.0613,106.006,user_30
4gxRyOZefp95AXZFaztdtO,DUBBI,0.356,2021,0.57,0.727,234446,0.698,1,0.0,8,0.11,-9.676,1,64,0.365,92.915,user_30
6gs7AIeuNkpktUbwZcES2Y,Un milione di volte (feat. Sfera Ebbasta),0.306,2023,0.247,0.733,181714,0.65,1,0.0,7,0.121,-5.866,0,69,0.0568,140.171,user_30
0tD4EXZRm1JGDYWtKYFLWK,Angelina Jolie,0.644,2021,0.073,0.681,169671,0.691,1,0.0,4,0.113,-6.684,0,59,0.181,160.338,user_30
0ReSNmM6DihL9WAb95jc5h,Piccolo principe,0.429,2024,0.245,0.476,199588,0.657,1,0.0,11,0.245,-10.577,0,63,0.053,92.978,user_30
1Oou7m2VuxCDSOdqsu07TU,Vertigini,0.476,2018,0.164,0.579,203040,0.774,1,0.0,5,0.131,-6.34,0,66,0.164,133.722,user_30
0xEgDBXYO9gGzmxCFWKxNg,CRUDELIA - I nervi,0.0625,2019,0.132,0.503,230923,0.551,1,0.0,7,0.343,-7.416,1,67,0.0733,109.862,user_30
4YhH8TVZAe2AUaz2oigGeQ,CASA,0.1,2021,0.138,0.356,197247,0.76,0,0.109,8,0.234,-7.877,1,59,0.143,152.588,user_30
26VKv5ZFXCdpF54mfoH4MS,Peccati,0.269,2023,0.312,0.69,137727,0.646,1,0.0,1,0.109,-7.645,0,54,0.252,87.872,user_30
2E32Pv8w20r6ZH4oFecxOf,X CASO (feat. Sfera Ebbasta),0.322,2023,0.334,0.781,215422,0.464,1,0.0,10,0.138,-6.88,1,73,0.0443,100.021,user_30
0bSEor7VCHPuRiwyT6dvTM,Malafede,0.213,2024,0.438,0.542,168130,0.695,1,0.0,2,0.189,-4.117,1,70,0.15,168.014,user_30
7CxLQIq4kIq8P8UwemcKfX,Bella,0.646,2017,0.193,0.561,206510,0.577,0,0.0,6,0.2,-11.899,1,61,0.935,172.307,user_30
7fH13hSOyNoeiDGbjEnTUC,Brivido,0.431,2013,0.237,0.628,227693,0.69,1,0.0,7,0.0899,-6.273,0,70,0.338,82.285,user_30
3G4ua9SB7TQLKgj1Q8HNQn,Diluvio (feat. Fight Pausa),0.447,2023,0.404,0.402,192360,0.632,0,1.71e-05,9,0.187,-7.024,0,61,0.186,92.025,user_30
70AgFaB146MYf6cylc1hoS,"CRISI D’ASTINENZA (feat. Achille Lauro, Dessy)",0.435,2023,0.127,0.618,244410,0.702,1,0.0,3,0.136,-5.751,0,58,0.0978,87.992,user_30
298vG7EUMAUWmvapd4PHL8,LEI (feat. Rondodasosa),0.174,2022,0.129,0.492,202600,0.516,0,4.97e-06,11,0.0888,-4.083,0,67,0.0976,100.042,user_30
1VNARx6Sm6ZYAsDMCGiU1B,LUNEDI',0.467,2018,0.425,0.571,205267,0.762,1,7.55e-06,10,0.114,-8.225,1,61,0.46,124.382,user_30
6HVRRlc2sBlkcKEkhlsp86,STUPIDO,0.36,2021,0.708,0.404,187431,0.529,1,2.19e-05,11,0.219,-8.885,0,67,0.364,86.711,user_30
32Qx2Az9vNtdAPw1KxKoa8,Avanti,0.573,2023,0.327,0.567,150731,0.712,0,0.0,7,0.126,-5.99,0,61,0.0398,84.001,user_30
3WsO4fOOc2Yr6oTP7CYa4j,Fragile,0.14,2023,0.0714,0.632,146165,0.855,1,0.0,4,0.494,-4.892,0,69,0.0873,133.007,user_30
4nKyIs9RnHzRJSyM5x7BEU,Straniero (feat. Tedua),0.709,2023,0.168,0.759,176787,0.76,0,0.0,7,0.189,-6.42,1,72,0.0487,98.031,user_30
4IxM8LopMS2014C2LTJEYu,Momenti No,0.238,2023,0.606,0.66,192611,0.669,1,0.0,7,0.117,-6.929,0,70,0.0966,78.653,user_30
3Ah9P299vJePE9QPEBjGtv,HOOD (feat. Tedua),0.504,2024,0.0147,0.8,136667,0.592,1,0.0,6,0.108,-8.348,0,69,0.359,143.901,user_30
36EFgeHW1tOUyMAhZ6cjfD,CHIAGNE (feat. Lazza & Takagi & Ketra),0.584,2022,0.115,0.716,179864,0.737,0,0.0,6,0.0922,-5.831,0,63,0.0578,131.947,user_30
6d7BZ0WMfu6OlgA3hIh58P,Complicato,0.325,2023,0.573,0.636,193043,0.624,1,0.0,1,0.359,-6.502,0,68,0.178,91.09,user_30
2tKH7kT40eTSp8SCf6VKeH,SOGNI D'ORO,0.108,2022,0.156,0.684,157468,0.726,1,0.0,6,0.376,-5.754,0,63,0.146,81.508,user_30
5lSUBOoR69N6lbwGySVdSr,Aeroplanini Di Carta,0.323,2016,0.0428,0.668,224747,0.886,0,0.0,10,0.0663,-3.607,0,56,0.126,115.849,user_30
35DgCphwTxRkI2jUec0mWA,Prometto (feat. Rkomi & Luchè),0.326,2019,0.0506,0.757,194861,0.781,1,0.0,1,0.1,-9.071,0,61,0.101,100.027,user_30
3UZkuJS1tn3jNYHcxJcNzH,Immortale (feat. Sfera Ebbasta),0.238,2020,0.000592,0.73,200515,0.692,1,0.0,9,0.0539,-5.989,0,55,0.06,136.048,user_30
4tnNQ9nSgMCj0xjE2Q4spX,Cicatrici (feat. Tedua),0.472,2022,0.49,0.673,193845,0.687,0,0.0,4,0.0942,-5.993,0,60,0.29,94.131,user_30
3E2KP5AWn6Wx0NcPstzKeo,Bottiglie Privè,0.206,2020,0.0908,0.669,189868,0.618,1,0.0,5,0.0934,-7.021,0,62,0.0487,144.905,user_30
32ixEZaSA1ZMrKOYInRbeP,Dammi Un Motivo,0.257,2019,0.147,0.62,204500,0.664,0,2.76e-06,2,0.0997,-8.052,1,54,0.0613,103.127,user_30
16UKRoJsS0i0eUNCCroz7n,"STANOTTE (feat. Coez, Massimo Pericolo)",0.538,2022,0.202,0.665,159000,0.598,1,0.000164,7,0.125,-6.185,0,59,0.139,79.997,user_30
2fMzIzFExDeabwWsWWNpkY,Chilometri,0.679,2024,0.0412,0.819,162000,0.653,1,0.0,11,0.0679,-7.556,0,51,0.276,92.023,user_30
0ZzXPo0gS5h718w7WErG44,Polvere (feat. Capo Plaza),0.139,2020,0.118,0.482,252992,0.483,1,9.43e-06,5,0.104,-8.993,0,62,0.283,181.945,user_30
4vuQhmBVvyy4Zau0Ypv738,Morto Mai (Piano Solo),0.51,2019,0.731,0.683,160375,0.564,1,0.0,7,0.121,-8.687,0,58,0.0407,110.266,user_30
1Whf2ZaesM1gXlU0z3Fslt,Dilemme (with tha Supreme & Mara Sattei),0.554,2020,0.0329,0.859,231333,0.54,0,0.0,5,0.0976,-6.775,0,54,0.0825,145.02,user_30
6mP8EUaw6JbuYMJkQew3Ny,APPARTENGO - Il sangue,0.769,2019,0.19,0.781,255449,0.637,1,0.0,6,0.212,-5.865,1,56,0.0997,130.005,user_30
0hkY6Je3FYVPCCLZNtPKhH,"Novità (feat. Rkomi, Ernia & Tedua)",0.198,2019,0.252,0.73,184808,0.593,1,0.0,6,0.121,-7.738,1,55,0.135,96.036,user_30
4pDkYM6khFgQTqS8V0RNBB,Catrame (Piano Solo) [feat. Elodie & Tedua],0.545,2019,0.747,0.451,218000,0.465,1,0.0,0,0.102,-11.874,0,52,0.0509,101.445,user_30
1XQvMjA9IiIx1lAiTHSxQi,Spigoli,0.668,2020,0.145,0.718,256788,0.703,0,0.0,0,0.104,-5.886,0,54,0.0537,132.987,user_30
2tQ7vPjN88wkQl5hSNSbVF,"PAROLA - feat. Lazza, Emis Killa",0.477,2020,0.311,0.722,203415,0.747,1,0.000821,4,0.112,-7.028,0,53,0.0792,164.092,user_30
6yaNNYWPjkWHbh1jADEyJO,KUMITE,0.775,2021,0.0614,0.816,170018,0.711,0,0.0,7,0.103,-4.45,0,61,0.121,140.062,user_30
3gUzi41YOt3VExeyHSLsMj,s!r! (feat. Lazza & Sfera Ebbasta),0.338,2022,0.387,0.675,237701,0.739,1,0.0,6,0.177,-4.603,0,60,0.0524,149.959,user_30
1AKlKNFbA6Gxj7S2Sd9DP1,Saigon,0.315,2020,0.0715,0.69,218667,0.719,1,0.0,2,0.107,-5.755,0,52,0.0838,89.993,user_30
4n5omnB5GcKuHhkVZWv1Ih,MeryXSempre (feat. Shiva),0.65,2020,0.0253,0.582,229333,0.529,1,0.0,9,0.0639,-8.574,0,49,0.421,91.944,user_30
3rOw9WmYFCRLHTRcbOjhUl,L'ultima volta - feat. Massimo Pericolo,0.24,2020,0.287,0.569,210960,0.801,1,0.0,2,0.105,-4.318,1,57,0.259,89.758,user_30
3rR90ytwXhFCGXjbDzN7HI,Mondo Di Fango,0.626,2020,0.0318,0.845,117385,0.581,1,1.82e-05,6,0.113,-4.505,1,60,0.0472,113.352,user_30
1Dl5iWa6lWEZpkQDZNuVnO,Male,0.422,2021,0.0113,0.598,161873,0.687,1,0.0,9,0.289,-6.444,0,65,0.0341,157.001,user_30
05Wr6HJmrXiK42rE7Gu8FB,"BUONANOTTE ❈ (con NOYZ NARCOS, FRANCO126 & SIDE BABY)",0.718,2021,0.498,0.692,208853,0.711,1,0.0,7,0.233,-6.272,1,58,0.102,139.985,user_30
4MTlIhliwFJnTfbEoctDyB,AIRFORCE (feat. Madame),0.353,2021,0.394,0.458,220235,0.625,1,0.0,10,0.107,-7.053,0,64,0.18,78.54,user_30
1FEAEKjVQLZuSeb0omUxep,"FALENA (feat. Franco126, Coez & Ketama126)",0.235,2022,0.161,0.595,215016,0.68,1,0.0,0,0.198,-5.665,0,55,0.0553,95.89,user_30
7GMdUBnPCy8ttOJwxUW6HM,Bitch Affianco (feat. Il Ghost),0.237,2021,0.297,0.688,276000,0.523,1,2.65e-06,9,0.121,-10.36,0,63,0.184,61.994,user_30
6bN41HjY008ggroMFxNLaa,Calcolatrici,0.543,2023,0.362,0.519,205525,0.526,1,0.0,3,0.0965,-8.203,0,81,0.455,172.441,user_31
2CHUSuvnHXjLTGdX6Bz6fv,Petit Fou Fou (feat. ANNA),0.691,2023,0.0366,0.949,113738,0.751,0,9.32e-05,2,0.065,-3.541,1,78,0.166,129.994,user_31
2QieMRkH51KbJw4ZauGJfY,MOON (feat. Capo Plaza & Tony Boy),0.416,2024,0.346,0.602,204507,0.672,1,9.94e-06,2,0.199,-6.23,1,76,0.0379,141.933,user_31
05wb6MEyJeG2z1MVCIXxC8,15 Piani,0.381,2023,0.521,0.743,206897,0.548,1,0.0,7,0.0971,-7.34,0,79,0.071,115.969,user_31
2gGq8fqoGuKpCjuV7p2dd3,Moneylove (feat. Emis Killa),0.366,2023,0.158,0.695,172320,0.689,0,2.17e-05,11,0.0963,-4.941,0,79,0.0443,136.962,user_31
20bTkdvyWZjO4ORHmzXQR4,"EVERYDAY (feat. Shiva, ANNA, Geolier)",0.465,2023,0.499,0.748,190189,0.516,0,0.0,1,0.127,-6.77,0,79,0.1,78.038,user_31
3VtGh8xE9qRsFyY2Uj1WG3,Hoe (feat. Sfera Ebbasta),0.406,2023,0.0974,0.936,137120,0.757,0,0.0,2,0.156,-6.616,1,75,0.117,114.044,user_31
1CVw4Qr8LTapyiovASUpff,Syrup,0.294,2023,0.0322,0.895,189500,0.46,1,0.0,8,0.146,-6.452,1,69,0.0936,139.893,user_31
0ksqA7waEGNDkGkmRz0Gwj,Milly (feat. Sfera Ebbasta),0.831,2024,0.322,0.781,185041,0.886,1,0.0,6,0.248,-4.195,1,76,0.2,157.077,user_31
1M7CwtrWZ24mopNdDPB3DM,TUNNEL,0.58,2024,0.0388,0.708,144865,0.518,1,0.0,10,0.182,-7.071,0,77,0.129,110.973,user_31
2orGI5VXRF4uplYVuvdRyU,Nato Per Questo (feat. Marracash),0.542,2024,0.592,0.655,226733,0.794,1,0.0,1,0.625,-5.325,1,76,0.357,173.94,user_31
6eS03ov3hOnX0CrRtPsImC,Carillon,0.357,2024,0.659,0.725,114783,0.758,1,0.0,1,0.14,-5.082,0,45,0.46,69.09,user_31
7IpsNYgP87QkLCSnctxSif,Cadillac (feat. Artie 5ive),0.21,2023,0.13,0.805,155526,0.873,1,0.0,7,0.138,-3.725,0,74,0.187,94.976,user_31
4Y60H8heDsEpQ2hin2g6V5,Baby Mama,0.243,2022,0.0345,0.595,151160,0.832,1,0.0,5,0.149,-5.331,0,75,0.0425,90.475,user_31
6BhhV1ImaKVr1YwsyYIBWJ,BÂTIMENT (feat. Sfera Ebbasta),0.355,2024,0.0545,0.452,204632,0.645,1,4.24e-05,4,0.124,-6.031,0,73,0.109,93.798,user_31
6gs7AIeuNkpktUbwZcES2Y,Un milione di volte (feat. Sfera Ebbasta),0.306,2023,0.247,0.733,181714,0.65,1,0.0,7,0.121,-5.866,0,69,0.0568,140.171,user_31
4QBfVk60RIBQg1uyox78Kh,Parole Vuote (La Solitudine),0.684,2023,0.644,0.864,251321,0.616,0,0.0,3,0.0814,-6.296,1,73,0.0617,105.978,user_31
242NmD3BqOefyiOZQy2MT2,VDLC,0.531,2023,0.217,0.718,198261,0.792,1,4.84e-05,8,0.244,-6.047,0,76,0.0644,91.988,user_31
5w4kBgLzFTJoxXbChBcBnq,ANELLI E COLLANE (feat. ANNA),0.457,2023,0.153,0.758,189016,0.829,1,0.0,10,0.323,-6.843,0,9,0.0915,96.51,user_31
2TMF4ZxPrOncQiJ9KVXD3f,HOODRICH,0.946,2023,0.244,0.8,156320,0.654,1,0.0,0,0.232,-6.786,0,72,0.276,123.017,user_31
32rxE3UsuYr3KndIKPfMg6,Freaky (feat. Shiva & Niky Savage),0.681,2023,0.0365,0.873,176970,0.578,1,0.00016,1,0.105,-7.063,0,70,0.276,98.996,user_31
1MboxS3hV7Wr8UVO59uRth,Alleluia (feat. Sfera Ebbasta),0.399,2022,0.272,0.744,160052,0.579,0,0.0,8,0.121,-6.698,1,67,0.206,133.105,user_31
2pGbOFiWVwZaTq3iKi5sGb,ON FIRE - paid in full,0.49,2023,0.421,0.794,176000,0.707,0,2.74e-05,0,0.112,-7.142,0,63,0.0983,123.151,user_31
41ZKcEXI1OSUDpY2zzP45D,BOSS,0.24,2023,0.0102,0.844,144930,0.516,1,0.000167,1,0.122,-7.465,1,66,0.198,89.986,user_31
5omIW7YOPhA6CULhkdz6jE,Paradiso Artificiale (feat. Baby Gang & Kid Yugi),0.567,2023,0.326,0.743,162467,0.693,0,0.0,10,0.205,-7.624,0,75,0.114,104.522,user_31
1xUnvxp9DFrpwXnO0RHKUp,Cookies N' Cream (feat. ANNA & Sfera Ebbasta),0.581,2023,0.37,0.572,201845,0.66,1,0.0,9,0.323,-5.375,1,68,0.244,123.691,user_31
3UYr4TdhtCthMH9ujhx0BA,Pelé,0.515,2023,0.139,0.802,133859,0.712,1,0.0,9,0.075,-7.204,0,68,0.423,101.896,user_31
2hHC2jw8qiE4IAPDGjU4Fu,"Gelosa (feat. Shiva, Sfera Ebbasta, Guè)",0.479,2023,0.0378,0.726,182400,0.672,0,0.0,7,0.105,-5.5,1,72,0.0704,150.068,user_31
3gUzi41YOt3VExeyHSLsMj,s!r! (feat. Lazza & Sfera Ebbasta),0.338,2022,0.387,0.675,237701,0.739,1,0.0,6,0.177,-4.603,0,60,0.0524,149.959,user_31
0D3QZNAMH2d5MFkVlebo6h,Non lo Sai,0.162,2022,0.106,0.585,228342,0.678,0,0.0,0,0.139,-6.851,0,70,0.0888,127.959,user_31
78xAYXMtvQkDvlqJA3fKu6,c!ao (feat. Rondodasosa),0.473,2022,0.119,0.559,212920,0.894,1,0.0,2,0.108,-3.622,1,0,0.215,93.994,user_31
6U1ans62CXxqxfihhBKU38,Tokyo Drift,0.614,2023,0.566,0.82,167482,0.789,1,0.224,8,0.218,-5.983,1,38,0.169,138.992,user_31
627uLUtgdlY5xVEtjJgKy6,Take 4,0.32,2022,0.187,0.742,170572,0.644,1,0.0,5,0.163,-4.42,0,54,0.197,124.033,user_31
01DXwNf1GzEJkYTbXgL0eb,USCITO DI GALERA,0.0802,2022,0.188,0.594,172654,0.746,1,0.0,7,0.0991,-5.853,0,69,0.137,164.231,user_31
1la73rdzbQGNRFJyO9E71c,Arai (feat. Capo Plaza),0.675,2023,0.0653,0.816,181668,0.735,1,0.0,4,0.126,-4.809,0,67,0.101,127.988,user_31
3yjVLPigd6HDjBpJMYEUih,"Il Doc 3 (feat. Tony Effe, Slings & MamboLosco)",0.496,2023,0.302,0.888,211429,0.606,1,0.0,1,0.142,-7.634,1,64,0.191,96.982,user_31
1fdL0yW2DHzcOOUF0fZFv8,Lei (feat. Bené),0.525,2022,0.544,0.642,212285,0.588,1,0.0,8,0.246,-7.754,0,65,0.342,177.056,user_31
1XpmMe95dk9jh3zuOMpeU2,Capri Sun,0.448,2022,0.0454,0.683,199680,0.852,1,0.0,0,0.246,-2.755,1,69,0.0636,93.068,user_31
62YtBUOYuyW9qelDb7tFWX,La Bellavita (feat. Jul),0.512,2022,0.025,0.76,194571,0.699,1,3.74e-06,9,0.149,-5.048,0,63,0.0466,139.927,user_31
4EC028SvtlC25iHQSG2OIa,Shakerando,0.469,2021,0.764,0.855,195556,0.805,1,0.00708,7,0.302,-5.651,0,64,0.191,135.009,user_31
2dTjaUZFpnlohX8oZ5A2sy,Auto tedesca,0.614,2022,0.0702,0.742,159840,0.754,1,0.0,1,0.0752,-3.026,0,0,0.266,159.929,user_31
6BUueuMQR4k7CuoMEsnGou,PIOVE (feat. Sfera Ebbasta),0.458,2022,0.232,0.381,155863,0.627,1,0.0,4,0.0803,-5.446,0,68,0.114,187.835,user_31
3NbehQmQsyuN17EP7dW5mJ,SOLITE PARE (feat. thasup & Sfera Ebbasta),0.556,2022,0.282,0.66,211660,0.79,1,0.0,9,0.299,-4.344,0,13,0.0537,111.071,user_31
6K8MYTkn5mZzF6p14hV5cj,MUJER,0.513,2022,0.32,0.651,161739,0.819,1,0.0,4,0.345,-4.695,0,65,0.175,92.003,user_31
3Nu1xzgGX1tTyMaw8VdyGa,Blauer,0.209,2022,0.0361,0.604,176057,0.577,1,0.00295,4,0.319,-5.613,0,49,0.162,186.046,user_31
0D7gNQErvyNXUo8fwhJtiA,EGO,0.456,2022,0.0285,0.607,171839,0.877,1,0.0,3,0.346,-5.452,0,0,0.177,125.025,user_31
7Da5kjy5GByLHE5OPQ4tpg,IL MALE CHE MI FAI (feat. Marracash),0.51,2023,0.141,0.735,167339,0.798,0,0.0,6,0.0991,-7.157,0,75,0.122,109.044,user_31
2tIyoiGw4F82z2C8zb7eZB,TU MI HAI CAPITO (feat. Sfera Ebbasta),0.393,2021,0.332,0.81,211499,0.649,0,0.0,1,0.106,-6.11,0,62,0.0837,123.009,user_31
2VyZWWKamfq7kVnh5gMgPd,∞ LOVE (feat. Guè),0.307,2021,0.105,0.726,218368,0.828,1,0.0,7,0.0873,-5.191,0,0,0.071,125.002,user_31
